attack.type,request.url,request.method,request.header.authorization,request.headers.user-agent,request.header.x-api-tran-id,request.header.x-api-type,request.header.x-csrf-token,request.headers.cookie,request.headers.set_cookie,request.headers.content-type,request.headers.content-length,request.body,response.body,response.status
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZWY0ODk3NTQtMWE0NS00ZTlhLTg0MTUtNDNiMjc5MTQ2ZDM4IiwiZXhwIjoxNzQxNzczMjY2LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5NjY2fQ.uJiQP4eDs6fdCFV8gm911JaD8prIgfhxcrytZrGt9XE,Mozilla/5.0,anya123456ST6XJUUXF9O5GJX,,,,,application/json,949,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085429_anyaserial00\"",\""user_ci\"":\""OTQwMzE4\"",\""real_name\"":\""Marina Mills\"",\""phone_num\"":\""+821071605942\"",\""request_title\"":\""Request for Consent to Use Personal Information for Research\"",\""device_code\"":\""TB\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":3,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDM=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490001\"",\""consent_title\"":\""Consent to Collection and Use of Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDI=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490002\"",\""consent_title\"":\""Consent to Provide Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDE=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""2025031208542952bbcd9a3d3f461baaa5e41bc4\""}""",200
,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZWY0ODk3NTQtMWE0NS00ZTlhLTg0MTUtNDNiMjc5MTQ2ZDM4IiwiZXhwIjoxNzQxNzczMjY2LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5NjY2fQ.uJiQP4eDs6fdCFV8gm911JaD8prIgfhxcrytZrGt9XE,Mozilla/5.0,anya123456SUDVI50CHDWGZQP,,,,,application/json,122,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085429_anyaserial00\"",\""cert_tx_id\"":\""2025031208542952bbcd9a3d3f461baaa5e41bc4\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""signed_consent_cnt\"":3,\""signed_consent_list\"":[{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURNPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDg6NTQ6MzQuMDU0WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490000\"",\""user_id\"":\""2e95168a-853f-4aac-b64a-890537935efa\"",\""certificate_id\"":\""8b1d3a8a-57a0-46ce-a35c-adb28a92a819\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDg6NTQ6MzQuMDU0WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490001\"",\""user_id\"":\""2e95168a-853f-4aac-b64a-890537935efa\"",\""certificate_id\"":\""8b1d3a8a-57a0-46ce-a35c-adb28a92a819\""},{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURFPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDg6NTQ6MzQuMDU0WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085429_XXAB00490002\"",\""user_id\"":\""2e95168a-853f-4aac-b64a-890537935efa\"",\""certificate_id\"":\""8b1d3a8a-57a0-46ce-a35c-adb28a92a819\""}]}""",200
XSS,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SZS0YWBIJQOLA6A,,,,"<script>alert(""XSS"")</script>",application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZTljYTFlMGQtOWZjOC00OGY5LWI0ZjUtNTM4ZjU2ZGNiZmMxIiwiZXhwIjoxNzQxNzczMjc4LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY3OH0.QfG8ASnoUSLF5OXVAE9X7JGpW48oxT9Xxp_H4paM0SE\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312085438\""}""",200
,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312085438,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZTljYTFlMGQtOWZjOC00OGY5LWI0ZjUtNTM4ZjU2ZGNiZmMxIiwiZXhwIjoxNzQxNzczMjc4LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY3OH0.QfG8ASnoUSLF5OXVAE9X7JGpW48oxT9Xxp_H4paM0SE,Mozilla/5.0,anya123456SKHJZ1E8YI4NSAA,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312085438\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SEZ77HAKY2JXEUS,,,,,application/x-www-form-urlencoded,164,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWEwNGUyNjgtYjlhZC00MzFlLTk1ZTUtZmJlZGIwODkxZTAxIiwiZXhwIjoxNzQxNzczMjc4LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njc4fQ.l-vXuqh-D_ZvbW8ex-4DnC0_E5Zcu1vo_IGBs1Fmg4s\"",\""expires_in\"":3600,\""scope\"":\""ca\""}""",200
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWEwNGUyNjgtYjlhZC00MzFlLTk1ZTUtZmJlZGIwODkxZTAxIiwiZXhwIjoxNzQxNzczMjc4LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njc4fQ.l-vXuqh-D_ZvbW8ex-4DnC0_E5Zcu1vo_IGBs1Fmg4s,Mozilla/5.0,anya123456SLF2SIYK7SA2ZOK,,,,,application/json,758,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085441_bondserial00\"",\""user_ci\"":\""NzI3MDUx\"",\""real_name\"":\""Athena Ward\"",\""phone_num\"":\""+821018496855\"",\""request_title\"":\""Request for Consent to Use Personal Information for Marketing\"",\""device_code\"":\""PC\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":2,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250003_certauth00_20250312085441_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDM=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250003_certauth00_20250312085441_XXAB00490001\"",\""consent_title\"":\""Consent to Collection and Use of Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDM=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""202503120854423a6a7f36fa764712af58de1eb3\""}""",200
,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SX8ZCJ6BQO8RHE5,,,,,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZWFiY2RlM2YtNWE3Yy00YzdiLTllYjctZWQ4YTc2MzJmYjljIiwiZXhwIjoxNzQxNzczMjg3LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY4N30.AfrgVTZjkxffXhsG8RRuGOfcJWmnPxqQYHk0n3U_sMI\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312085447\""}""",200
,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=20250312085447,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiZWFiY2RlM2YtNWE3Yy00YzdiLTllYjctZWQ4YTc2MzJmYjljIiwiZXhwIjoxNzQxNzczMjg3LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY4N30.AfrgVTZjkxffXhsG8RRuGOfcJWmnPxqQYHk0n3U_sMI,Mozilla/5.0,anya123456SWLPRWB5T1YHSLY,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312085447\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SKDAF4TZEFY4GAK,,,,,application/x-www-form-urlencoded,164,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiNGU5MjFmYzQtOWZhMS00OWU3LTg5NDktMGRmZjk2MzQ1YjFmIiwiZXhwIjoxNzQxNzczMjg3LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njg3fQ.5tHvzJ4GOVccUt9QMoVaYPBRQLPmM7Z3kIqJku9f-kc\"",\""expires_in\"":3600,\""scope\"":\""ca\""}""",200
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiNGU5MjFmYzQtOWZhMS00OWU3LTg5NDktMGRmZjk2MzQ1YjFmIiwiZXhwIjoxNzQxNzczMjg3LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njg3fQ.5tHvzJ4GOVccUt9QMoVaYPBRQLPmM7Z3kIqJku9f-kc,Mozilla/5.0,anya123456SNLV5GGKDM1OZMD,,,,,application/json,555,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085450_bondserial00\"",\""user_ci\"":\""OTk2Mjc5\"",\""real_name\"":\""Jakayla Rempel\"",\""phone_num\"":\""+821012275629\"",\""request_title\"":\""Request for Consent to Use Personal Information for Research\"",\""device_code\"":\""MO\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":1,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085450_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDI=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""20250312085450d1883477d6f9473084bde07042\""}""",200
,http://localhost:3000/api/ca/sign_result,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiNGU5MjFmYzQtOWZhMS00OWU3LTg5NDktMGRmZjk2MzQ1YjFmIiwiZXhwIjoxNzQxNzczMjg3LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njg3fQ.5tHvzJ4GOVccUt9QMoVaYPBRQLPmM7Z3kIqJku9f-kc,Mozilla/5.0,anya123456STCK54WCYPFPJFK,,,,,application/json,122,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085450_bondserial00\"",\""cert_tx_id\"":\""20250312085450d1883477d6f9473084bde07042\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""signed_consent_cnt\"":1,\""signed_consent_list\"":[{\""signed_consent_len\"":212,\""signed_consent\"":\""eyJ0eXBlIjoiU2lnbmVkQ29uc2VudCIsInZlcnNpb24iOiIxLjAiLCJjb25zZW50IjoiWTI5dWMyVnVkQzB3TURJPSIsInRpbWVzdGFtcCI6IjIwMjUtMDMtMTJUMDg6NTQ6NTUuMzg1WiIsInByaXZhdGVLZXkiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eS1wcml2YXRlLWtleSJ9\"",\""tx_id\"":\""MD_anya123456_bond123456_RA20250002_certauth00_20250312085450_XXAB00490000\"",\""user_id\"":\""12d900e3-26d6-4cde-a497-3d4f7f991773\"",\""certificate_id\"":\""711a3da5-fa74-4af6-9746-c72bde5daa4c\""}]}""",200
DirectoryTraversal,http://localhost:3000/api/v2/mgmts/oauth/2.0/token,POST,,Mozilla/5.0,anya123456ST1TKCSBYNHQEIK,,,,../../../../etc/hosts,application/x-www-form-urlencoded,168,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""manage\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWI3Mjg0MjUtM2NkZC00ODM3LWI2YTktNWZmYjU1N2RkNjI3IiwiZXhwIjoxNzQxNzczMjk5LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY5OX0.V0MXEBBjEi7BI15dTo7J8-x9P-BWoE4BFoFar5KuIok\"",\""expires_in\"":3600,\""scope\"":\""manage\"",\""timestamp\"":\""20250312085459\""}""",200
XXE,http://localhost:3000/api/v2/mgmts/orgs?search_timestamp=%3C!DOCTYPE%20foo%20[%3C!ELEMENT%20foo%20ANY%20%3E%3C!ENTITY%20xxe%20SYSTEM%20%22http://example.com/xxe%22%20%3E]%3E%3Cfoo%3E&xxe;%3C/foo%3E,GET,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjb21wcmVoZW5zaXZlLXBvcnRhbCIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiMWI3Mjg0MjUtM2NkZC00ODM3LWI2YTktNWZmYjU1N2RkNjI3IiwiZXhwIjoxNzQxNzczMjk5LCJzY29wZSI6Im1hbmFnZSIsImlhdCI6MTc0MTc2OTY5OX0.V0MXEBBjEi7BI15dTo7J8-x9P-BWoE4BFoFar5KuIok,Mozilla/5.0,anya123456SBES2F8XIITIXA9,,,,,application/json,,"""\""\""""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""search_timestamp\"":\""20250312085459\"",\""org_cnt\"":2,\""org_list\"":[{\""id\"":\""4038a0f9-c51a-4578-b5e7-a3a525bd6135\"",\""name\"":\""Bond Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""bond123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""bondserial00\"",\""createdAt\"":\""2025-02-12T07:14:10.661Z\"",\""updatedAt\"":\""2025-02-12T07:14:10.661Z\""},{\""id\"":\""441d9a01-ef41-494f-8743-c55f269827d9\"",\""name\"":\""Anya Bank\"",\""opType\"":\""I\"",\""orgCode\"":\""anya123456\"",\""orgType\"":\""01\"",\""authType\"":\""01\"",\""industry\"":\""bank\"",\""serialNum\"":\""anyaserial00\"",\""createdAt\"":\""2025-02-12T07:14:09.343Z\"",\""updatedAt\"":\""2025-02-12T07:14:09.343Z\""}]}""",200
,http://localhost:3000/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SVWR88KQ2DVPFLR,,,,,application/x-www-form-urlencoded,164,"""{\""grant_type\"":\""client_credentials\"",\""client_id\"":\""wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578m4q7xv9zb2tgca\"",\""client_secret\"":\""a0l3ytkpdhqrvcfz926btm4q7xv9zb2tgc8rjy6kphudsnew5o\"",\""scope\"":\""ca\""}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Success\"",\""token_type\"":\""Bearer\"",\""access_token\"":\""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiOTEwMDMxZjQtMzFjYi00MzNkLTg5NWItYTdkY2Q1YzYyYTQyIiwiZXhwIjoxNzQxNzczMjk5LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njk5fQ.44slY1WAf3qKseoBnI7SzCr-kmw2Kp9k2c6O7mVvG2k\"",\""expires_in\"":3600,\""scope\"":\""ca\""}""",200
,http://localhost:3000/api/ca/sign_request,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJjZXJ0aWZpY2F0aW9uLWF1dGhvcml0eSIsImF1ZCI6IndjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OG00cTd4djl6YjJ0Z2NhIiwianRpIjoiOTEwMDMxZjQtMzFjYi00MzNkLTg5NWItYTdkY2Q1YzYyYTQyIiwiZXhwIjoxNzQxNzczMjk5LCJzY29wZSI6ImNhIiwiaWF0IjoxNzQxNzY5Njk5fQ.44slY1WAf3qKseoBnI7SzCr-kmw2Kp9k2c6O7mVvG2k,Mozilla/5.0,anya123456SKWKQPUIAWL2L24,,,,,application/json,758,"""{\""sign_tx_id\"":\""anya123456_certauth00_20250312085503_anyaserial00\"",\""user_ci\"":\""ODc0MDAz\"",\""real_name\"":\""Clara Swift\"",\""phone_num\"":\""+821014584995\"",\""request_title\"":\""Request for Consent to Use Personal Information for Marketing\"",\""device_code\"":\""MO\"",\""device_browser\"":\""WB\"",\""return_app_scheme_url\"":\""https://anya-bank.com/return\"",\""consent_type\"":\""1\"",\""consent_cnt\"":2,\""consent_list\"":[{\""tx_id\"":\""MD_anya123456_bond123456_RA20250003_certauth00_20250312085503_XXAB00490000\"",\""consent_title\"":\""Consent Request for Transmission\"",\""consent\"":\""Y29uc2VudC0wMDM=\"",\""consent_len\"":16},{\""tx_id\"":\""MD_anya123456_bond123456_RA20250003_certauth00_20250312085503_XXAB00490001\"",\""consent_title\"":\""Consent to Collection and Use of Personal Information\"",\""consent\"":\""Y29uc2VudC0wMDI=\"",\""consent_len\"":16}]}""","""{\""rsp_code\"":\""0000\"",\""rsp_msg\"":\""Electronic signature request successful, cert_tx_id has been provided.\"",\""sign_ios_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_aos_app_scheme_url\"":\""mydataauth://auth?tx_id=anya123456\"",\""sign_web_url\"":\""https://mydataauth.com/auth?tx_id=anya123456\"",\""cert_tx_id\"":\""202503120855039d874f6e271842e0b896060472\""}""",200
